wv,intens
4996.650072,30245.82617
4996.66082,29946.62305
4996.671566,29873.54883
4996.682312,29904.20508
4996.693058,29421.27148
4996.703803,29372.52539
4996.714547,29487.95508
4996.725291,29564.03906
4996.736034,29672.04688
4996.746777,30147.97461
4996.757519,29998.56445
4996.76826,30180.38281
4996.779001,30178.71094
4996.789741,30143.39648
4996.800481,30165.69336
4996.81122,30508.41211
4996.821958,30242.55664
4996.832696,30193.375
4996.843433,30243.07227
4996.85417,30244.80469
4996.864906,30336.7832
4996.875642,30432.45703
4996.886376,30892.25
4996.897111,29973.92773
4996.907844,30071.11328
4996.918577,30085.10547
4996.92931,30449.14648
4996.940042,30102.75195
4996.950773,29884.30664
4996.961504,29593.04102
4996.972234,29833.3418
4996.982963,30088.03711
4996.993692,29751.40234
4997.004421,29071.51953
4997.015148,29426.27344
4997.025876,29240.14648
4997.036602,29503.26367
4997.047328,29484.57617
4997.058053,29283.86719
4997.068778,29339.84766
4997.079502,29619.44531
4997.090226,30106.96289
4997.100949,30074.48633
4997.111671,29779.67383
4997.122393,29724.89258
4997.133114,29583.31641
4997.143835,29249.88086
4997.154555,29012.30664
4997.165274,28469.45508
4997.175993,28028.89648
4997.186711,27538.3457
4997.197429,27351.62305
4997.208146,27265.01367
4997.218863,27234.46289
4997.229578,27614.72852
4997.240294,27932.27734
4997.251008,28819.44141
4997.261722,29202.49414
4997.272436,29726.23047
4997.283149,30197.11523
4997.293861,30558.63672
4997.304573,31267.65625
4997.315284,30818.86523
4997.325995,31463.51953
4997.336704,31237.38672
4997.347414,31206.09375
4997.358123,31437.07617
4997.368831,31890.39453
4997.379538,31878.23438
4997.390245,31996.97461
4997.400952,31884.72461
4997.411657,31691.23438
4997.422363,32114.05078
4997.433067,32065.38086
4997.443771,31599.85938
4997.454475,31842.04102
4997.465177,32291.01367
4997.47588,32084.16016
4997.486581,31760.41211
4997.497282,31933.26953
4997.507983,31721.92969
4997.518683,32011.54688
4997.529382,31943.4043
4997.540081,31420.56055
4997.550779,31055.20898
4997.561476,30536.70898
4997.572173,29722.86328
4997.582869,28768.34961
4997.593565,27918.8418
4997.60426,26732.00977
4997.614955,25643.25586
4997.625649,23990.33203
4997.636342,22513.82227
4997.647035,21431.19141
4997.657727,19719.8457
4997.668418,18482.82813
4997.679109,17409.63672
4997.6898,17477.82617
4997.700489,17884.12891
4997.711179,19069.32617
4997.721867,20890.06641
4997.732555,23098.0625
4997.743243,24802.01563
4997.75393,26118.03711
4997.764616,27712.74219
4997.775301,28787.80078
4997.785986,29821.88086
4997.796671,30397.47266
4997.807355,30813.18164
4997.818038,31220.71875
4997.828721,31492.72461
4997.839403,31870.62695
4997.850084,31115.91797
4997.860765,31017.50391
4997.871446,29976.63086
4997.882125,28436.73438
4997.892804,27173.7832
4997.903483,24994.13672
4997.914161,23447.75391
4997.924838,21978.87109
4997.935515,21227.55859
4997.946191,21555.54883
4997.956867,22527.53906
4997.967542,24337.24414
4997.978216,25924.06641
4997.98889,27522.32031
4997.999563,29839.62109
4998.010236,31153.25391
4998.020908,32327.17773
4998.031579,32909.75391
4998.04225,33201.51172
4998.052921,33924.28125
4998.06359,33870.21875
4998.074259,34055.27734
4998.084928,34437.34766
4998.095596,34419.79688
4998.106263,34316.86719
4998.11693,34425.75391
4998.127596,34338.05078
4998.138261,33906.75781
4998.148926,34465.82422
4998.159591,34523.15234
4998.170254,34171.83984
4998.180918,34902.59766
4998.19158,34563.99609
4998.202242,35093.20703
4998.212904,34810.50391
4998.223564,34755.28906
4998.234225,35143.11328
4998.244884,35028.04688
4998.255543,34989.87109
4998.266202,34658.73047
4998.27686,34706.02344
4998.287517,34777.125
4998.298174,35406.90234
4998.30883,35140.60938
4998.319485,34737.90625
4998.33014,34612.125
4998.340794,35083.66797
4998.351448,34762.57031
4998.362101,34632.85938
4998.372754,34785.90625
4998.383406,34617.84375
4998.394057,34837.00391
4998.404708,34678.03516
4998.415358,34808.44922
4998.426008,35094.67188
4998.436657,34604.67188
4998.447305,35566.37109
4998.457953,34962.86719
4998.4686,35185.51563
4998.479247,35307.40234
4998.489893,35420.73047
4998.500538,35353.32813
4998.511183,35269.4375
4998.521828,34959.55469
4998.532471,35079.43359
4998.543114,34958.48438
4998.553757,35448.99219
4998.564399,35452.79297
4998.57504,35189.67969
4998.585681,35264.15625
4998.596321,35578.47656
4998.606961,35848.99609
4998.6176,35483.55078
4998.628238,35699.17969
4998.638876,36180.05078
4998.649513,36005.51563
4998.66015,35952.64844
4998.670786,35562.39844
4998.681421,35658.36328
4998.692056,35827.53516
4998.70269,35241.74609
4998.713324,35344.83984
4998.723957,35626.41797
4998.73459,34805.07031
4998.745221,34200.81641
4998.755853,33741.92969
4998.766484,33017.80469
4998.777114,32438.03125
4998.787743,31891.16602
4998.798372,31900.76758
4998.809001,31821.64063
4998.819628,32310.46094
4998.830256,32969.61719
4998.840882,32840.14844
4998.851508,33713.73828
4998.862134,33778.49609
4998.872758,34440.07422
4998.883383,34829.73047
4998.894006,34952.92188
4998.904629,35207.52344
4998.915252,35015.57422
4998.925874,35297.66016
4998.936495,34505.14453
4998.947116,34701.21094
4998.957736,34076.10547
4998.968356,33388.42969
4998.978975,32723.98633
4998.989593,31120.9082
4999.000211,29008.17188
4999.010828,26802.22656
4999.021444,24625.85547
4999.03206,22093.23242
4999.042676,20018.03711
4999.053291,18170.53516
4999.063905,17631.41211
4999.074519,17586.08594
4999.085132,18873.50781
4999.095744,20581.57617
4999.106356,22726.42383
4999.116967,25292.75195
4999.127578,27634.46875
4999.138188,29922.16797
4999.148798,32060.83203
4999.159407,33325.67578
4999.170015,34155.07031
4999.180623,35226.66797
4999.19123,35631.10938
4999.201837,35771.98438
4999.212443,35820.75
4999.223048,36803.48828
4999.233653,36359.46875
4999.244257,36488.01172
4999.254861,36600.90234
4999.265464,37158.27734
4999.276066,36738.3125
4999.286668,36707.21484
4999.29727,37088.14063
4999.30787,36754.69922
4999.31847,37018.75781
4999.32907,36885.14063
4999.339669,36795.65625
4999.350267,36897.59375
4999.360865,36621.56641
4999.371462,36236.19141
4999.382059,36808.41016
4999.392655,36698.69141
4999.40325,36697.70703
4999.413845,36890.05078
4999.42444,37069.35938
4999.435033,37275.08594
4999.445626,37369.25
4999.456219,37603.54297
4999.466811,37822.44531
4999.477402,38242.41016
4999.487993,37694.625
4999.498583,37768.54297
4999.509172,37499.33984
4999.519761,37767.83203
4999.53035,37783.08594
4999.540938,38131.15234
4999.551525,37799.91797
4999.562111,37872.59375
4999.572697,38088.74219
4999.583283,37928.89844
4999.593868,38354.58984
4999.604452,38449.90625
4999.615036,37815.00781
4999.625619,38125.89453
4999.636201,38233.94141
4999.646783,37887.59375
4999.657365,38275.60938
4999.667945,38232.30078
4999.678526,38598.89063
4999.689105,38336.91797
4999.699684,38244.58984
4999.710263,38404.61719
4999.72084,38888.28125
4999.731418,38421.90234
4999.741994,37761.01172
4999.75257,38084.66016
4999.763146,37564.70703
4999.773721,37465.34375
4999.784295,37258.5
4999.794869,37370.3125
4999.805442,37446.38672
4999.816014,36937.36719
4999.826586,36853.94141
4999.837158,36821.08984
4999.847729,36770.625
4999.858299,36332.46094
4999.868868,36098.30078
4999.879437,34955.73047
4999.890006,33712.375
4999.900574,32227.13281
4999.911141,30415.68945
4999.921708,28574.91406
4999.932274,26805.63281
4999.942839,25842.39258
4999.953404,24967.10742
4999.963969,25958.14063
4999.974532,26775.01953
4999.985095,27843.80859
4999.995658,30015.46484
5000.00622,31475.04492
5000.016781,32945.54688
5000.027342,34142.22656
5000.037903,34672.33984
5000.048462,35599.29688
5000.059021,36050.75391
5000.06958,36002.52734
5000.080138,36504.69141
5000.090695,36747.82813
5000.101252,36725.40625
5000.111808,36993.86719
5000.122363,37053.86719
5000.132918,37306.70313
5000.143473,37121.76172
5000.154026,37381.25391
5000.16458,37499.53516
5000.175132,36998.82031
5000.185684,36709.26172
5000.196236,36667.95313
5000.206787,36079.96484
5000.217337,35128.00781
5000.227887,34736.98828
5000.238436,33104.29688
5000.248984,31726.12305
5000.259532,29574.96484
5000.27008,27059.98828
5000.280626,24020.10547
5000.291173,20832.11914
5000.301718,17647.5957
5000.312263,14653.30859
5000.322808,12154.31055
5000.333351,10688.60645
5000.343895,9645.674805
5000.354437,9723.479492
5000.36498,10604.39355
5000.375521,12579.84277
5000.386062,15232.63965
5000.396602,18673.17773
5000.407142,21935.67773
5000.417681,25653.51953
5000.42822,28699.71875
5000.438758,31302.33008
5000.449295,34039.39844
5000.459832,35229.87891
5000.470368,36341.65234
5000.480904,37272.71875
5000.491439,38042.88672
5000.501974,38594.33203
5000.512507,38799.23047
5000.523041,39283.46094
5000.533573,39526.97656
5000.544106,39515.15234
5000.554637,39844.625
5000.565168,39395.24219
5000.575699,39602.44141
5000.586228,39622.77734
5000.596758,39655.01953
5000.607286,39637.91406
5000.617814,39774.13672
5000.628342,39647.59375
5000.638869,39895.47656
5000.649395,39457.85547
5000.659921,39471.82422
5000.670446,39283.49609
5000.68097,39817.04297
5000.691494,39644.91797
5000.702018,39689.93359
5000.712541,39974.01563
5000.723063,40111.625
5000.733584,40222.47656
5000.744106,40144.05469
5000.754626,40110.95313
5000.765146,40172.47656
5000.775665,40004.05078
5000.786184,40288.42969
5000.796702,40532.48828
5000.80722,40127.36328
5000.817737,40451.125
5000.828253,40353.27734
5000.838769,40040.51172
5000.849284,40530.37891
5000.859799,40208.23828
5000.870313,40743.01953
5000.880826,40651.79688
5000.891339,40780.64844
5000.901851,40645.33203
5000.912363,40625.79688
5000.922874,40563.44922
5000.933385,40490.8125
5000.943895,40359.41406
5000.954404,39983.54688
5000.964913,39520.75781
5000.975421,38687.92188
5000.985929,37741.55078
5000.996436,36631.08594
5001.006942,35489.63281
5001.017448,33578.96875
5001.027953,32667.10352
5001.038458,31624.62305
5001.048962,31126.37891
5001.059466,30992.73438
5001.069969,30540.84766
5001.080471,30712.16602
5001.090973,30317.06055
5001.101474,29606.70898
5001.111975,29351.49414
5001.122475,27490.82031
5001.132974,25466.25781
5001.143473,23244.20117
5001.153971,20767.44727
5001.164469,18614.29297
5001.174966,16952.68945
5001.185463,16056.56641
5001.195959,16348.92578
5001.206454,17910.25
5001.216949,20109.20703
5001.227443,22666.13867
5001.237937,25979.17578
5001.24843,28610.65039
5001.258922,31486.80664
5001.269414,33379.625
5001.279906,35109.07813
5001.290396,36828.86328
5001.300886,37931.85547
5001.311376,39195.01563
5001.321865,39878.10156
5001.332353,39918.91406
5001.342841,40493.63281
5001.353328,40375.44922
5001.363815,40964.40234
5001.374301,40795.67578
5001.384787,41222.60938
5001.395271,41718.94922
5001.405756,41418.22656
5001.41624,41385.14453
5001.426723,41343.10156
5001.437205,41630.32031
5001.447687,41579.19922
5001.458169,41863.04297
5001.468649,41752.12891
5001.47913,41321.04688
5001.489609,41451.96094
5001.500088,41107.57422
5001.510567,40287.69531
5001.521045,39886.69922
5001.531522,39038.63672
5001.541999,38321.45313
5001.552475,37779.08984
5001.562951,37195.0625
5001.573426,37196.46875
5001.5839,37053.01172
5001.594374,37746.74219
5001.604847,38264.51172
5001.61532,38955.08203
5001.625792,39286.01953
5001.636264,40409.98047
5001.646734,40790.94531
5001.657205,40621.89844
5001.667675,41082.28906
5001.678144,40725.52344
5001.688612,41305.66797
5001.69908,40633.29688
5001.709548,40477.08203
5001.720015,39995.99609
5001.730481,39287.63281
5001.740947,38053.84375
5001.751412,36620.9375
5001.761876,35651.02734
5001.77234,33638.32813
5001.782804,31711.31641
5001.793266,29836.30469
5001.803729,28144.98633
5001.81419,26528.125
5001.824651,25699.30273
5001.835112,25713.40039
5001.845572,26454.05273
5001.856031,27799.69727
5001.86649,29464.48633
5001.876948,31431.61523
5001.887405,33529.16406
5001.897862,35528.85938
5001.908319,36434.62891
5001.918775,38129.34766
5001.92923,39188.19141
5001.939685,40182.76172
5001.950139,40998.83203
5001.960592,40890.59375
5001.971045,41641.62109
5001.981497,42121.89063
5001.991949,42031.88281
5002.0024,41786.35938
5002.012851,42110.10156
5002.023301,41597.51563
5002.03375,42091.33594
